Cruise	Station	Type	mon/day/yr	hh:mm	Lon[°E]	Lat[°N]	QF	Pressure[dbar]	QF	Temperature[°C]	QF	Salinity[PSU]	QF	Sigma_theta[kg/m^3]	QF	Depth[m]	QF	Oxygen[µmol/kg]	QF	OxygenSat[%]	QF	Nitrate[µmol/kg]	QF	Chl_a[mg/m^3]	QF	Chl_a_corr[mg/m^3]	QF	b_bp700[1/m]	QF	b_bp_corr[1/m]	QF	POC[mmol/m^3]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF	TALK_LIAR[µmol/kg]	QF	DIC_LIAR[µmol/kg]	QF	pCO2_LIAR[µatm]	QF
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	1698.74	0	0.1780	0	34.6754	0	27.839	0	1675.073	0	209.54	0	60.4	0	33.81	0	0.0000	0	0.0000	0	0.000220	1	-1E+10	1	0.83	1	11.0731	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	1599.10	0	0.2238	0	34.6777	0	27.838	0	1577.192	0	207.73	0	59.9	0	33.80	0	0.0072	0	0.0024	0	0.000197	1	-1E+10	1	0.77	1	11.0639	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	1498.53	0	0.2667	0	34.6793	0	27.837	0	1478.351	0	205.76	0	59.4	0	33.78	0	0.0000	0	0.0000	0	0.000220	1	-1E+10	1	0.83	1	11.0760	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	1399.30	0	0.3074	0	34.6811	0	27.836	0	1380.781	0	204.18	0	59.0	0	33.72	0	0.0036	0	0.0012	0	0.000220	1	-1E+10	1	0.83	1	11.0788	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	1298.96	0	0.3445	0	34.6828	0	27.835	0	1282.074	0	202.47	0	58.6	0	33.70	0	0.0000	0	0.0000	0	0.000209	1	-1E+10	1	0.80	1	11.0806	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	1199.49	0	0.3854	0	34.6844	0	27.833	0	1184.177	0	200.96	0	58.2	0	33.83	0	0.0072	0	0.0024	0	0.000220	1	-1E+10	1	0.83	1	11.0614	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	1099.19	0	0.4274	0	34.6863	0	27.832	0	1085.416	0	199.51	0	57.8	0	33.73	0	0.0072	0	0.0024	0	0.000232	1	-1E+10	1	0.86	1	11.0601	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	998.75	0	0.4677	0	34.6875	0	27.831	0	986.471	0	198.27	0	57.5	0	33.71	0	0.0036	0	0.0012	0	0.000243	1	-1E+10	1	0.89	1	11.0541	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	951.69	0	0.4909	0	34.6887	0	27.830	0	940.095	0	198.02	0	57.5	0	33.72	0	0.0000	0	0.0000	0	0.000266	1	-1E+10	1	0.94	1	11.0408	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	901.41	0	0.5137	0	34.6890	0	27.829	0	890.535	0	197.77	0	57.5	0	33.69	0	0.0072	0	0.0024	0	0.000595	1	-1E+10	1	1.80	1	11.0142	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	850.75	0	0.5406	0	34.6899	0	27.828	0	840.588	0	197.63	0	57.5	0	33.73	0	0.0000	0	0.0000	0	0.000255	1	-1E+10	1	0.92	1	10.9822	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	801.37	0	0.5748	0	34.6912	0	27.827	0	791.891	0	197.56	0	57.5	0	33.49	0	0.0072	0	0.0024	0	0.000334	1	-1E+10	1	1.12	1	10.9943	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	750.84	0	0.6123	0	34.6927	0	27.825	0	742.048	0	197.48	0	57.5	0	33.58	0	0.0072	0	0.0024	0	0.000266	1	-1E+10	1	0.95	1	10.9281	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	701.38	0	0.6493	0	34.6941	0	27.824	0	693.250	0	197.51	0	57.6	0	33.33	0	0.0036	0	0.0012	0	0.000255	1	-1E+10	1	0.92	1	10.9121	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	650.55	0	0.6950	0	34.6952	0	27.822	0	643.087	0	196.98	0	57.5	0	33.18	0	0.0072	0	0.0024	0	0.000289	1	-1E+10	1	1.00	1	10.8933	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	601.28	0	0.7348	0	34.6963	0	27.820	0	594.453	0	196.62	0	57.5	0	33.25	0	0.0000	0	0.0000	0	0.000312	1	-1E+10	1	1.06	1	10.8112	8	-1e10	1	2355	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	551.67	0	0.7769	0	34.6976	0	27.818	0	545.471	0	195.87	0	57.3	0	33.07	0	0.0000	0	0.0000	0	0.000289	1	-1E+10	1	1.01	1	10.6906	8	-1e10	1	2355	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	501.41	0	0.8152	0	34.6987	0	27.817	0	495.836	0	194.70	0	57.0	0	33.11	0	0.0000	0	0.0000	0	0.000312	1	-1E+10	1	1.06	1	10.6512	8	-1e10	1	2354	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	451.15	0	0.8657	0	34.6998	0	27.814	0	446.188	0	194.28	0	57.0	0	32.97	0	0.0108	0	0.0036	0	0.000335	1	-1E+10	1	1.12	1	10.5031	8	-1e10	1	2354	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	401.38	0	0.9304	0	34.7004	0	27.810	0	397.013	0	193.29	0	56.8	0	33.01	0	0.0108	0	0.0036	0	0.000335	1	-1E+10	1	1.12	1	10.5210	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	380.99	0	0.9502	0	34.7008	0	27.809	0	376.864	0	192.93	0	56.7	0	33.11	0	0.0000	0	0.0000	0	0.000335	1	-1E+10	1	1.12	1	10.5277	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	361.39	0	0.9702	0	34.7008	0	27.808	0	357.493	0	192.49	0	56.6	0	32.94	0	0.0036	0	0.0012	0	0.000392	1	-1E+10	1	1.27	1	10.4527	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	350.94	0	0.9747	0	34.7006	0	27.808	0	347.164	0	192.29	0	56.5	0	33.03	0	0.0036	0	0.0012	0	0.000346	1	-1E+10	1	1.15	1	10.5092	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	341.03	0	0.9844	0	34.7007	0	27.807	0	337.369	0	191.99	0	56.5	0	33.06	0	0.0000	0	0.0000	0	0.000335	1	-1E+10	1	1.12	1	10.5267	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	331.17	0	0.9958	0	34.7005	0	27.806	0	327.623	0	192.33	0	56.6	0	32.99	0	0.0072	0	0.0024	0	0.000392	1	-1E+10	1	1.27	1	10.5078	8	-1e10	1	2352	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	321.24	0	1.0081	0	34.7001	0	27.805	0	317.807	0	191.41	0	56.3	0	33.05	0	0.0036	0	0.0012	0	0.000369	1	-1E+10	1	1.21	1	10.4903	8	-1e10	1	2352	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	311.71	0	1.0168	0	34.7001	0	27.804	0	308.386	0	191.06	0	56.2	0	33.01	0	0.0036	0	0.0012	0	0.000381	1	-1E+10	1	1.24	1	10.4820	8	-1e10	1	2352	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	301.39	0	1.0267	0	34.7001	0	27.804	0	298.183	0	190.79	0	56.2	0	33.25	0	0.0036	0	0.0012	0	0.000415	1	-1E+10	1	1.33	1	10.3301	8	-1e10	1	2352	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	291.08	0	1.0368	0	34.6999	0	27.803	0	287.990	0	190.44	0	56.1	0	33.10	0	0.0072	0	0.0024	0	0.000437	1	-1E+10	1	1.39	1	10.5343	8	-1e10	1	2352	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	281.17	0	1.0490	0	34.6994	0	27.801	0	278.192	0	190.26	0	56.1	0	33.03	0	0.0108	0	0.0036	0	0.000437	1	-1E+10	1	1.39	1	10.5938	8	-1e10	1	2352	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	271.44	0	1.0585	0	34.6995	0	27.801	0	268.571	0	190.57	0	56.2	0	33.12	0	0.0036	0	0.0012	0	0.000471	1	-1E+10	1	1.48	1	10.1239	8	-1e10	1	2352	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	261.01	0	1.0644	0	34.6991	0	27.800	0	258.258	0	189.78	0	55.9	0	33.25	0	0.0000	0	0.0000	0	0.000517	1	-1E+10	1	1.60	1	10.6361	8	-1e10	1	2352	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	251.11	0	1.0677	0	34.6989	0	27.800	0	248.468	0	189.51	0	55.9	0	33.17	0	0.0072	0	0.0024	0	0.000471	1	-1E+10	1	1.48	1	10.4962	8	-1e10	1	2352	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	240.55	0	1.0759	0	34.6981	0	27.798	0	238.025	0	189.20	0	55.8	0	33.24	0	0.0144	0	0.0048	0	0.000449	1	-1E+10	1	1.42	1	10.3699	8	-1e10	1	2352	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	231.46	0	1.0813	0	34.6970	0	27.797	0	229.036	0	189.47	0	55.9	0	33.24	0	0.0036	0	0.0012	0	0.000415	1	-1E+10	1	1.33	1	10.4640	8	-1e10	1	2351	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	221.62	0	1.0876	0	34.6960	0	27.796	0	219.304	0	189.09	0	55.8	0	33.32	0	0.0072	0	0.0024	0	0.000415	1	-1E+10	1	1.33	1	10.3265	8	-1e10	1	2351	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	211.74	0	1.0959	0	34.6959	0	27.795	0	209.532	0	188.22	0	55.5	0	33.29	0	0.0108	0	0.0036	0	0.001288	1	-1E+10	1	3.60	1	10.1817	8	-1e10	1	2350	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	201.19	0	1.1028	0	34.6945	0	27.794	0	199.097	0	187.76	0	55.4	0	33.51	0	0.0144	0	0.0048	0	0.000415	1	-1E+10	1	1.33	1	10.1888	8	-1e10	1	2350	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	190.89	0	1.1028	0	34.6930	0	27.792	0	188.909	0	187.41	0	55.3	0	33.53	0	0.0108	0	0.0036	0	0.000403	1	-1E+10	1	1.30	1	10.1083	8	-1e10	1	2350	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	181.61	0	1.1068	0	34.6901	0	27.790	0	179.730	0	187.39	0	55.3	0	33.64	0	0.0108	0	0.0036	0	0.000426	1	-1E+10	1	1.36	1	10.0450	8	-1e10	1	2349	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	171.64	0	1.1192	0	34.6896	0	27.788	0	169.867	0	186.33	0	55.0	0	33.68	0	0.0180	0	0.0060	0	0.000415	1	-1E+10	1	1.33	1	10.3092	8	-1e10	1	2349	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	161.00	0	1.1316	0	34.6884	0	27.787	0	159.341	0	186.08	0	54.9	0	33.55	0	0.0324	0	0.0108	0	0.000415	1	-1E+10	1	1.33	1	10.2669	8	-1e10	1	2349	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	151.27	0	1.1398	0	34.6878	0	27.786	0	149.715	0	186.03	0	54.9	0	33.58	0	0.0216	0	0.0072	0	0.000426	1	-1E+10	1	1.36	1	9.8632	8	-1e10	1	2349	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	141.05	0	1.1281	0	34.6854	0	27.784	0	139.603	0	185.71	0	54.8	0	33.63	0	0.0360	0	0.0120	0	0.000460	1	-1E+10	1	1.45	1	10.0563	8	-1e10	1	2349	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	131.08	0	1.1299	0	34.6824	0	27.782	0	129.739	0	185.25	0	54.7	0	33.80	0	0.0396	0	0.0132	0	0.000438	1	-1E+10	1	1.39	1	10.3053	8	-1e10	1	2349	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	121.05	0	1.1192	0	34.6778	0	27.779	0	119.814	0	184.56	0	54.5	0	34.00	0	0.0396	0	0.0132	0	0.000483	1	-1E+10	1	1.51	1	10.2809	8	-1e10	1	2348	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	111.58	0	1.1001	0	34.6740	0	27.777	0	110.443	0	183.93	0	54.2	0	34.03	0	0.0468	0	0.0156	0	0.000460	1	-1E+10	1	1.45	1	10.0626	8	-1e10	1	2347	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	101.56	0	1.0765	0	34.6698	0	27.775	0	100.528	0	183.81	0	54.2	0	34.21	0	0.0576	0	0.0192	0	0.002094	1	-1E+10	1	5.70	1	9.8123	8	-1e10	1	2346	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	96.08	0	1.0388	0	34.6641	0	27.773	0	95.105	0	183.86	0	54.1	0	34.10	0	0.0648	0	0.0216	0	0.000460	1	-1E+10	1	1.45	1	8.5568	8	8.1778	8	2346	0	1949	8	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	90.56	0	0.9759	0	34.6556	0	27.770	0	89.642	0	184.34	0	54.2	0	34.27	0	0.0936	0	0.0312	0	0.000505	1	-1E+10	1	1.57	1	9.5468	8	-1e10	1	2345	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	85.01	0	0.9030	0	34.6466	0	27.768	0	84.149	0	185.21	0	54.3	0	34.30	0	0.1116	0	0.0372	0	0.000562	1	-1E+10	1	1.71	1	9.4060	8	-1e10	1	2344	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	79.13	0	0.7715	0	34.6286	0	27.762	0	78.330	0	187.14	0	54.7	0	33.90	0	0.1476	0	0.0492	0	0.000607	1	-1E+10	1	1.83	1	9.2538	8	-1e10	1	2343	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	73.20	0	0.6306	0	34.6057	0	27.752	0	72.461	0	191.60	0	55.8	0	33.59	0	0.1764	0	0.0588	0	0.000686	1	-1E+10	1	2.04	1	9.2644	8	-1e10	1	2342	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	67.45	0	0.3640	0	34.5699	0	27.739	0	66.770	0	198.34	0	57.4	0	32.93	0	0.2232	0	0.0744	0	0.000629	1	-1E+10	1	1.89	1	9.3010	8	-1e10	1	2340	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	62.20	0	-0.1819	0	34.4859	0	27.701	0	61.574	0	209.70	0	59.7	0	32.66	0	0.2304	0	0.0768	0	0.000696	1	-1E+10	1	2.06	1	9.1294	8	-1e10	1	2335	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	58.00	0	-0.3317	0	34.4365	0	27.668	0	57.417	0	220.15	0	62.5	0	32.11	0	0.2556	0	0.0852	0	0.000821	1	-1E+10	1	2.39	1	9.2152	8	-1e10	1	2332	0	 -1e10	1	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	55.17	0	-1.2419	0	34.1186	0	27.448	0	54.615	0	248.72	0	68.7	0	30.79	0	0.3708	0	0.1236	0	0.000819	1	-1E+10	1	2.38	1	8.9215	8	8.4911	8	2314	0	1687	8	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	51.88	0	-1.4215	0	34.0315	0	27.383	0	51.359	0	296.41	0	81.4	0	28.35	0	0.4644	0	0.1548	0	0.001239	1	-1E+10	1	3.47	1	8.4972	8	8.0782	8	2310	0	1989	8	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	46.83	0	-1.5657	0	33.9541	0	27.324	0	46.360	0	331.48	0	90.7	0	28.07	0	0.5004	0	0.1668	0	0.001284	1	-1E+10	1	3.59	1	7.8720	8	7.4938	8	2307	0	2250	8	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	41.54	0	-1.5653	0	33.9537	0	27.324	0	41.124	0	338.18	0	92.5	0	27.95	0	0.4860	0	0.1620	0	0.001341	1	-1E+10	1	3.74	1	7.9046	8	7.5223	8	2307	0	2241	8	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	36.41	0	-1.5645	0	33.9531	0	27.323	0	36.046	0	341.19	0	93.3	0	28.00	0	0.5076	0	0.1692	0	0.001488	1	-1E+10	1	4.12	1	7.9199	8	7.5356	8	2307	0	2236	8	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	30.84	0	-1.5666	0	33.9531	0	27.323	0	30.532	0	340.81	0	93.2	0	27.92	0	0.4896	0	0.1632	0	0.001329	1	-1E+10	1	3.71	1	7.9335	8	7.5475	8	2307	0	2232	8	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	25.91	0	-1.5654	0	33.9531	0	27.323	0	25.651	0	342.62	0	93.7	0	27.96	0	0.4680	0	0.1560	0	0.001386	1	-1E+10	1	3.86	1	7.9422	8	7.5551	8	2307	0	2230	8	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	21.36	0	-1.5654	0	33.9531	0	27.323	0	21.147	0	341.54	0	93.4	0	28.07	0	0.4860	0	0.1620	0	0.001681	1	-1E+10	1	4.62	1	7.9491	8	7.5610	8	2307	0	2228	8	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	16.50	0	-1.5649	0	33.9533	0	27.324	0	16.336	0	341.91	0	93.5	0	27.96	0	0.4932	0	0.1644	0	0.001216	1	-1E+10	1	3.41	1	7.9584	8	7.5691	8	2307	0	2225	8	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	11.54	0	-1.5648	0	33.9528	0	27.323	0	11.425	0	343.66	0	94.0	0	27.96	0	0.5004	0	0.1668	0	0.001284	1	-1E+10	1	3.59	1	7.9645	8	7.5744	8	2307	0	2223	8	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0	7.74	0	-1.5727	0	33.9534	0	27.324	0	7.663	0	344.01	0	94.1	0	27.95	0	0.4788	0	0.1596	0	0.001284	1	-1E+10	1	3.59	1	7.9707	8	7.5797	8	2307	0	2221	8	 -1e10	1
5904471	12	C	04/14/2015	04:51	0.867	-66.703	0																																				
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	1698.69	0	0.1745	0	34.6753	0	27.839	0	1675.028	0	209.66	0	60.4	0	33.72	0	0.0000	0	0.0000	0	0.000197	1	-1E+10	1	0.77	1	11.9970	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	1598.60	0	0.2203	0	34.6775	0	27.838	0	1576.705	0	207.66	0	59.9	0	33.71	0	0.0000	0	0.0000	0	0.000209	1	-1E+10	1	0.80	1	11.9961	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	1499.05	0	0.2639	0	34.6795	0	27.837	0	1478.866	0	205.91	0	59.4	0	33.74	0	0.0000	0	0.0000	0	0.000220	1	-1E+10	1	0.83	1	11.9607	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	1399.46	0	0.2989	0	34.6810	0	27.836	0	1380.942	0	204.24	0	59.0	0	33.74	0	0.0036	0	0.0012	0	0.000209	1	-1E+10	1	0.80	1	11.9305	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	1299.39	0	0.3374	0	34.6828	0	27.835	0	1282.500	0	202.88	0	58.7	0	33.83	0	0.0000	0	0.0000	0	0.000209	1	-1E+10	1	0.80	1	11.9946	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	1199.35	0	0.3826	0	34.6845	0	27.834	0	1184.042	0	201.72	0	58.4	0	33.66	0	0.0036	0	0.0012	0	0.000220	1	-1E+10	1	0.83	1	11.9726	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	1099.31	0	0.4297	0	34.6865	0	27.832	0	1085.537	0	201.15	0	58.3	0	33.62	0	0.0000	0	0.0000	0	0.000220	1	-1E+10	1	0.83	1	12.0180	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	999.38	0	0.4726	0	34.6882	0	27.831	0	987.094	0	200.32	0	58.1	0	33.58	0	0.0000	0	0.0000	0	0.000232	1	-1E+10	1	0.86	1	11.9083	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	951.17	0	0.4942	0	34.6886	0	27.830	0	939.585	0	199.12	0	57.8	0	33.58	0	0.0000	0	0.0000	0	0.000232	1	-1E+10	1	0.86	1	12.0496	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	901.54	0	0.5201	0	34.6893	0	27.829	0	890.665	0	197.86	0	57.5	0	33.68	0	0.0036	0	0.0012	0	0.000266	1	-1E+10	1	0.94	1	12.0757	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	851.19	0	0.5533	0	34.6908	0	27.828	0	841.023	0	197.80	0	57.5	0	33.50	0	0.0036	0	0.0012	0	0.000266	1	-1E+10	1	0.95	1	11.9787	8	-1e10	1	2357	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	800.91	0	0.5824	0	34.6915	0	27.826	0	791.439	0	197.72	0	57.6	0	33.56	0	0.0036	0	0.0012	0	0.000266	1	-1E+10	1	0.95	1	12.0591	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	749.11	0	0.6163	0	34.6929	0	27.825	0	740.343	0	197.26	0	57.5	0	33.40	0	0.0072	0	0.0024	0	0.000255	1	-1E+10	1	0.92	1	12.0903	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	700.87	0	0.6512	0	34.6939	0	27.824	0	692.748	0	197.30	0	57.5	0	33.29	0	0.0072	0	0.0024	0	0.000266	1	-1E+10	1	0.95	1	11.9630	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	651.67	0	0.6902	0	34.6951	0	27.822	0	644.194	0	196.76	0	57.4	0	33.40	0	0.0036	0	0.0012	0	0.000255	1	-1E+10	1	0.92	1	11.8003	8	-1e10	1	2356	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	601.66	0	0.7265	0	34.6963	0	27.821	0	594.829	0	196.42	0	57.4	0	33.21	0	0.0072	0	0.0024	0	0.001038	1	-1E+10	1	2.95	1	11.7216	8	-1e10	1	2355	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	551.33	0	0.7724	0	34.6979	0	27.819	0	545.137	0	195.62	0	57.2	0	33.16	0	0.0000	0	0.0000	0	0.000289	1	-1E+10	1	1.01	1	11.6438	8	-1e10	1	2355	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	500.84	0	0.8239	0	34.6991	0	27.817	0	495.274	0	194.77	0	57.1	0	33.13	0	0.0072	0	0.0024	0	0.000312	1	-1E+10	1	1.06	1	11.7594	8	-1e10	1	2354	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	451.49	0	0.8734	0	34.7001	0	27.814	0	446.525	0	194.16	0	56.9	0	33.01	0	0.0036	0	0.0012	0	0.000312	1	-1E+10	1	1.06	1	11.8635	8	-1e10	1	2354	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	401.32	0	0.9234	0	34.7009	0	27.811	0	396.955	0	193.43	0	56.8	0	32.92	0	0.0036	0	0.0012	0	0.000312	1	-1E+10	1	1.07	1	11.7213	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	381.10	0	0.9513	0	34.7013	0	27.810	0	376.973	0	193.04	0	56.7	0	32.95	0	0.0000	0	0.0000	0	0.000312	1	-1E+10	1	1.07	1	11.7263	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	360.75	0	0.9664	0	34.7012	0	27.809	0	356.861	0	192.63	0	56.6	0	33.08	0	0.0036	0	0.0012	0	0.000301	1	-1E+10	1	1.04	1	11.8141	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
5904471	13	C	04/24/2015	11:46	0.926	-66.667	4	351.09	0	0.9742	0	34.7016	0	27.808	0	347.313	0	192.08	0	56.5	0	32.97	0	0.0108	0	0.0036	0	0.000312	1	-1E+10	1	1.07	1	11.9255	8	-1e10	1	2353	0	 -1e10	1	 -1e10	1
