STATION,NAME,DATE,PRCP,TMAX,TMIN
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-11,0.01,69,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-12,0.00,70,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-13,0.00,76,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-14,0.00,75,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-15,0.00,67,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-16,0.00,73,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-17,0.00,75,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-18,0.00,72,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-19,0.00,79,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-20,0.00,83,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-21,0.00,68,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-22,0.00,73,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-23,0.00,75,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-24,0.00,75,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-25,0.00,75,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-26,0.00,77,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-27,0.00,81,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-28,0.00,80,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-29,0.00,74,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-30,0.00,72,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-07-31,0.00,76,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-01,0.00,78,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-02,0.00,79,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-03,0.00,84,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-04,0.00,83,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-05,0.00,82,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-06,0.00,78,62
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-07,0.00,78,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-08,0.00,76,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-09,0.00,83,60
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-10,0.00,87,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-11,0.00,88,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-12,0.00,88,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-13,0.00,83,60
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-14,0.00,84,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-15,0.00,76,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-16,0.00,85,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-17,0.00,87,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-18,0.00,73,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-19,0.00,76,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-20,0.11,64,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-21,0.00,76,60
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-22,0.00,82,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-23,0.00,73,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-24,0.20,73,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-25,0.10,74,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-26,0.51,63,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-27,0.16,70,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-28,0.16,70,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-29,0.03,73,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-30,0.00,80,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-08-31,0.00,76,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-01,0.03,76,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-02,0.00,77,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-03,0.00,73,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-04,0.00,73,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-05,0.00,71,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-06,0.00,71,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-07,0.00,75,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-08,0.00,82,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-09,0.00,80,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-10,0.00,73,60
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-11,0.01,65,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-12,0.00,68,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-13,0.25,68,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-14,0.09,73,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-15,0.48,62,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-16,0.76,60,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-17,0.77,62,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-18,0.05,64,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-19,0.00,69,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-20,0.00,73,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-21,0.00,73,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-22,0.00,80,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-23,0.00,78,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-24,0.00,82,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-25,0.24,72,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-26,0.57,64,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-27,0.01,62,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-28,0.00,66,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-29,0.00,71,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-09-30,0.15,62,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-01,0.50,62,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-02,0.09,62,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-03,0.67,61,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-04,0.49,60,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-05,0.03,61,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-06,0.19,58,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-07,0.12,55,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-08,0.69,54,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-09,0.02,56,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-10,0.09,55,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-11,0.00,57,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-12,0.00,53,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-13,0.00,61,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-14,0.15,57,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-15,0.00,68,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-16,0.00,66,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-17,0.24,58,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-18,0.00,53,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-19,0.00,55,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-20,0.00,54,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-21,0.00,47,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-22,0.04,53,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-23,0.02,52,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-24,0.00,52,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-25,0.00,57,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-26,0.12,53,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-27,0.00,54,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-28,0.49,53,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-29,1.01,56,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-30,0.87,59,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-10-31,0.00,56,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-01,0.00,57,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-02,0.00,57,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-03,0.16,58,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-04,0.00,59,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-05,0.02,64,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-06,0.26,58,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-07,0.79,52,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-08,0.00,57,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-09,0.00,64,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-10,0.00,63,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-11,0.00,58,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-12,0.00,52,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-13,0.00,62,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-14,0.00,56,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-15,0.00,57,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-16,0.06,57,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-17,0.58,53,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-18,0.01,56,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-19,0.65,51,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-20,0.06,52,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-21,0.00,50,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-22,0.18,52,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-23,0.44,55,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-24,0.05,49,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-25,0.11,51,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-26,0.00,53,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-27,0.00,52,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-28,0.15,53,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-29,0.37,52,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-11-30,0.04,49,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-01,0.00,50,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-02,0.00,55,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-03,0.00,55,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-04,0.00,49,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-05,0.00,52,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-06,0.00,42,29
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-07,0.14,48,33
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-08,0.00,45,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-09,0.09,43,33
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-10,0.06,51,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-11,0.00,46,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-12,0.00,47,32
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-13,0.00,50,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-14,0.00,56,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-15,0.41,47,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-16,1.32,53,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-17,0.22,47,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-18,0.00,43,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-19,0.02,42,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-20,0.18,44,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-21,0.00,43,32
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-22,0.08,41,30
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-23,0.02,44,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-24,0.00,44,33
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-25,0.00,40,29
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-26,0.04,43,29
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-27,0.03,46,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-28,0.00,52,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-29,0.00,52,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-30,0.00,50,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1997-12-31,0.02,48,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-01,0.58,50,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-02,0.00,39,32
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-03,0.11,41,32
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-04,0.31,42,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-05,0.95,43,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-06,0.37,45,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-07,0.30,43,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-08,0.00,41,28
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-09,0.00,37,25
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-10,0.00,31,24
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-11,0.00,29,23
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-12,0.22,34,25
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-13,0.16,49,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-14,0.80,49,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-15,0.05,48,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-16,0.52,51,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-17,0.18,50,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-18,0.39,57,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-19,0.02,50,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-20,0.07,46,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-21,0.31,43,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-22,0.19,48,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-23,0.88,52,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-24,0.27,53,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-25,0.19,54,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-26,0.01,52,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-27,0.00,50,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-28,0.04,57,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-29,0.23,57,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-30,0.00,55,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-01-31,0.00,59,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-01,0.08,56,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-02,0.10,51,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-03,0.04,49,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-04,0.11,51,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-05,0.03,58,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-06,0.00,58,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-07,0.00,62,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-08,0.18,51,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-09,0.00,49,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-10,0.16,50,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-11,0.09,49,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-12,0.68,53,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-13,0.07,48,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-14,0.06,49,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-15,0.07,50,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-16,0.00,54,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-17,0.13,54,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-18,0.27,52,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-19,0.08,53,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-20,0.25,50,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-21,0.13,48,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-22,0.03,48,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-23,0.00,50,30
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-24,0.00,47,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-25,0.16,48,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-26,0.00,47,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-27,0.00,48,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-02-28,0.59,50,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-01,0.59,47,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-02,0.17,48,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-03,0.05,44,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-04,0.00,46,33
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-05,0.00,49,28
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-06,0.00,49,30
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-07,0.00,52,32
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-08,0.19,49,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-09,0.70,46,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-10,0.15,49,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-11,0.00,62,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-12,0.01,68,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-13,0.00,61,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-14,0.00,56,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-15,0.06,56,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-16,0.04,52,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-17,0.00,53,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-18,0.00,59,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-19,0.00,62,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-20,0.00,64,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-21,0.19,54,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-22,0.79,58,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-23,0.43,57,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-24,0.25,55,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-25,0.16,56,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-26,0.00,50,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-27,0.00,47,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-28,0.00,49,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-29,0.00,54,32
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-30,0.06,48,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-03-31,0.12,49,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-01,0.00,51,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-02,0.00,54,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-03,0.03,53,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-04,0.00,54,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-05,0.00,55,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-06,0.00,55,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-07,0.10,50,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-08,0.00,52,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-09,0.03,55,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-10,0.09,53,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-11,0.14,51,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-12,0.02,52,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-13,0.00,55,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-14,0.00,57,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-15,0.00,59,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-16,0.00,56,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-17,0.00,59,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-18,0.00,58,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-19,0.00,57,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-20,0.00,67,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-21,0.00,65,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-22,0.00,64,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-23,0.50,52,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-24,0.08,56,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-25,0.00,58,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-26,0.00,64,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-27,0.00,68,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-28,0.00,72,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-29,0.00,74,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-04-30,0.00,80,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-01,0.00,81,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-02,0.00,66,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-03,0.01,66,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-04,0.00,65,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-05,0.00,67,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-06,0.00,60,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-07,0.00,62,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-08,0.00,54,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-09,0.04,54,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-10,0.00,56,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-11,0.00,55,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-12,0.00,57,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-13,0.02,52,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-14,0.23,54,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-15,0.00,57,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-16,0.00,60,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-17,0.00,57,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-18,0.00,63,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-19,0.00,67,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-20,0.00,66,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-21,0.00,58,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-22,0.00,63,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1998-05-23,0.00,64,52
